,Province_State,Country_Region,date,Lat,Long_,Confirmed,Deaths,Recovered
41,Oklahoma,US,2021-02-18,35.5653,-96.9289,416476,4112,394968.0
42,Oregon,US,2021-02-18,44.572,-122.0709,151713,2149,
43,Pennsylvania,US,2021-02-18,40.5908,-77.2098,908637,23381,797275.0
44,Puerto Rico,US,2021-02-18,18.2208,-66.5901,98506,1940,88997.0
45,Rhode Island,US,2021-02-18,41.6809,-71.5118,122859,2476,7679.0
46,South Carolina,US,2021-02-18,33.8569,-80.945,495044,8155,225005.0
47,South Dakota,US,2021-02-18,44.2998,-99.4388,110871,1847,106956.0
48,Tennessee,US,2021-02-18,35.7478,-86.6923,761360,11057,731791.0
49,Texas,US,2021-02-18,31.0545,-97.5635,2582111,41630,2279684.0
50,Utah,US,2021-02-18,40.15,-111.8624,364399,1813,340227.0
51,Vermont,US,2021-02-18,44.0459,-72.7107,14149,193,11221.0
52,Virgin Islands,US,2021-02-18,18.3358,-64.8963,2558,25,2448.0
53,Virginia,US,2021-02-18,37.7693,-78.17,557896,7090,45305.0
54,Washington,US,2021-02-18,47.4009,-121.4905,332007,4803,
55,West Virginia,US,2021-02-18,38.4912,-80.9545,128760,2236,116436.0
56,Wisconsin,US,2021-02-18,44.2685,-89.6165,610055,6816,541515.0
57,Wyoming,US,2021-02-18,42.756,-107.3025,53531,662,52149.0
0,Alabama,US,2020-09-22,32.3182,-86.9023,145859,2457,61232.0
1,Alaska,US,2020-09-22,61.3707,-152.4044,6982,45,2668.0
2,American Samoa,US,2020-09-22,-14.271,-170.132,0,0,
3,Arizona,US,2020-09-22,33.7298,-111.4312,214846,5498,34053.0
4,Arkansas,US,2020-09-22,34.9697,-92.3731,76981,1209,69184.0
5,California,US,2020-09-22,36.1162,-119.6816,795518,15189,
6,Colorado,US,2020-09-22,39.0598,-105.3111,66053,2025,6306.0
7,Connecticut,US,2020-09-22,41.5978,-72.7554,56160,4496,9204.0
8,Delaware,US,2020-09-22,39.3185,-75.5071,19761,638,10411.0
9,Diamond Princess,US,2020-09-22,,,49,0,
10,District of Columbia,US,2020-09-22,38.8974,-77.0268,15021,621,11886.0
11,Florida,US,2020-09-22,27.7663,-81.6868,687909,13416,
12,Georgia,US,2020-09-22,33.0406,-83.6431,308294,6673,
13,Grand Princess,US,2020-09-22,,,103,3,
14,Guam,US,2020-09-22,13.4443,144.7937,2190,37,1507.0
15,Hawaii,US,2020-09-22,21.0943,-157.4983,11522,120,4888.0
16,Idaho,US,2020-09-22,44.2405,-114.4788,38347,451,20485.0
17,Illinois,US,2020-09-22,40.3495,-88.9861,279453,8722,
18,Indiana,US,2020-09-22,39.8494,-86.2583,112626,3514,89072.0
19,Iowa,US,2020-09-22,42.0115,-93.2105,81618,1293,59216.0
20,Kansas,US,2020-09-22,38.5266,-96.7265,56186,614,1970.0
21,Kentucky,US,2020-09-22,37.6681,-84.6701,62731,1119,11361.0
22,Louisiana,US,2020-09-22,31.1695,-91.8678,162214,5388,145570.0
23,Maine,US,2020-09-22,44.6939,-69.3819,5146,140,4407.0
24,Maryland,US,2020-09-22,39.0639,-76.8021,120912,3895,7394.0
25,Massachusetts,US,2020-09-22,42.2302,-71.5301,127969,9328,109397.0
26,Michigan,US,2020-09-22,43.3266,-84.5361,130357,6997,90216.0
27,Minnesota,US,2020-09-22,45.6945,-93.9002,91422,2031,82833.0
28,Mississippi,US,2020-09-22,32.7416,-89.6787,94021,2846,85327.0
29,Missouri,US,2020-09-22,38.4561,-92.2884,119776,1896,
30,Montana,US,2020-09-22,46.9219,-110.4544,10700,163,7937.0
31,Nebraska,US,2020-09-22,41.1254,-98.2681,41785,461,31047.0
32,Nevada,US,2020-09-22,38.3135,-117.0554,76298,1546,2052.0
33,New Hampshire,US,2020-09-22,43.4525,-71.5639,7990,438,7259.0
34,New Jersey,US,2020-09-22,40.2989,-74.521,205279,16076,34697.0
35,New Mexico,US,2020-09-22,34.8405,-106.2485,27790,854,15518.0
36,New York,US,2020-09-22,42.1657,-74.9481,453730,33263,76246.0
37,North Carolina,US,2020-09-22,35.6301,-79.8064,195548,3286,176422.0
38,North Dakota,US,2020-09-22,47.5289,-99.784,18508,196,15220.0
39,Northern Mariana Islands,US,2020-09-22,15.0979,145.6739,69,2,29.0
40,Ohio,US,2020-09-22,40.3888,-82.7649,145850,4281,124774.0
41,Oklahoma,US,2020-09-22,35.5653,-96.9289,79072,962,65482.0
42,Oregon,US,2020-09-22,44.572,-122.0709,31313,532,5431.0
43,Pennsylvania,US,2020-09-22,40.5908,-77.2098,156477,8002,122833.0
44,Puerto Rico,US,2020-09-22,18.2208,-66.5901,42596,613,
45,Rhode Island,US,2020-09-22,41.6809,-71.5118,24044,1118,2272.0
46,South Carolina,US,2020-09-22,33.8569,-80.945,140789,3243,68748.0
47,South Dakota,US,2020-09-22,44.2998,-99.4388,19189,202,16170.0
48,Tennessee,US,2020-09-22,35.7478,-86.6923,185148,2261,167778.0
49,Texas,US,2020-09-22,31.0545,-97.5635,746471,15521,613896.0
50,Utah,US,2020-09-22,40.15,-111.8624,65044,443,51945.0
51,Vermont,US,2020-09-22,44.0459,-72.7107,1721,58,1557.0
52,Virgin Islands,US,2020-09-22,18.3358,-64.8963,1278,19,1195.0
53,Virginia,US,2020-09-22,37.7693,-78.17,142010,3060,16979.0
54,Washington,US,2020-09-22,47.4009,-121.4905,84814,2051,
55,West Virginia,US,2020-09-22,38.4912,-80.9545,14394,320,10524.0
56,Wisconsin,US,2020-09-22,44.2685,-89.6165,104170,1251,88131.0
57,Wyoming,US,2020-09-22,42.756,-107.3025,5016,49,4230.0
0,Alabama,US,2020-09-23,32.3182,-86.9023,146897,2488,64583.0
1,Alaska,US,2020-09-23,61.3707,-152.4044,7050,45,2731.0
2,American Samoa,US,2020-09-23,-14.271,-170.132,0,0,
3,Arizona,US,2020-09-23,33.7298,-111.4312,215284,5525,34227.0
4,Arkansas,US,2020-09-23,34.9697,-92.3731,77963,1229,69952.0
5,California,US,2020-09-23,36.1162,-119.6816,799035,15291,
6,Colorado,US,2020-09-23,39.0598,-105.3111,66669,2030,6332.0
7,Connecticut,US,2020-09-23,41.5978,-72.7554,56315,4497,9204.0
8,Delaware,US,2020-09-23,39.3185,-75.5071,19830,640,10443.0
9,Diamond Princess,US,2020-09-23,,,49,0,
10,District of Columbia,US,2020-09-23,38.8974,-77.0268,15050,621,11929.0
11,Florida,US,2020-09-23,27.7663,-81.6868,690499,13618,
12,Georgia,US,2020-09-23,33.0406,-83.6431,310161,6769,
13,Grand Princess,US,2020-09-23,,,103,3,
14,Guam,US,2020-09-23,13.4443,144.7937,2235,37,1543.0
15,Hawaii,US,2020-09-23,21.0943,-157.4983,11689,122,4992.0
16,Idaho,US,2020-09-23,44.2405,-114.4788,38743,454,20674.0
17,Illinois,US,2020-09-23,40.3495,-88.9861,281303,8744,
18,Indiana,US,2020-09-23,39.8494,-86.2583,113337,3531,90069.0
19,Iowa,US,2020-09-23,42.0115,-93.2105,82871,1298,60350.0
20,Kansas,US,2020-09-23,38.5266,-96.7265,56546,621,2008.0
21,Kentucky,US,2020-09-23,37.6681,-84.6701,63515,1124,11480.0
22,Louisiana,US,2020-09-23,31.1695,-91.8678,162645,5407,149640.0
23,Maine,US,2020-09-23,44.6939,-69.3819,5170,140,4445.0
24,Maryland,US,2020-09-23,39.0639,-76.8021,121297,3902,7396.0
25,Massachusetts,US,2020-09-23,42.2302,-71.5301,128512,9347,109397.0
26,Michigan,US,2020-09-23,43.3266,-84.5361,131259,7013,90216.0
27,Minnesota,US,2020-09-23,45.6945,-93.9002,92100,2037,83507.0
28,Mississippi,US,2020-09-23,32.7416,-89.6787,94573,2870,85327.0
29,Missouri,US,2020-09-23,38.4561,-92.2884,121418,1967,
30,Montana,US,2020-09-23,46.9219,-110.4544,10912,165,8510.0
31,Nebraska,US,2020-09-23,41.1254,-98.2681,42278,462,31212.0
32,Nevada,US,2020-09-23,38.3135,-117.0554,76807,1556,2059.0
33,New Hampshire,US,2020-09-23,43.4525,-71.5639,8007,438,7303.0
34,New Jersey,US,2020-09-23,40.2989,-74.521,205771,16082,34729.0
35,New Mexico,US,2020-09-23,34.8405,-106.2485,27987,857,15586.0
36,New York,US,2020-09-23,42.1657,-74.9481,454299,33264,76306.0
37,North Carolina,US,2020-09-23,35.6301,-79.8064,196500,3316,176422.0
38,North Dakota,US,2020-09-23,47.5289,-99.784,18981,203,15476.0
39,Northern Mariana Islands,US,2020-09-23,15.0979,145.6739,69,2,29.0
40,Ohio,US,2020-09-23,40.3888,-82.7649,146753,4303,126023.0
41,Oklahoma,US,2020-09-23,35.5653,-96.9289,80161,970,66779.0
42,Oregon,US,2020-09-23,44.572,-122.0709,31503,538,5475.0
43,Pennsylvania,US,2020-09-23,40.5908,-77.2098,157336,8038,123560.0
44,Puerto Rico,US,2020-09-23,18.2208,-66.5901,42660,617,
45,Rhode Island,US,2020-09-23,41.6809,-71.5118,24177,1118,2275.0
46,South Carolina,US,2020-09-23,33.8569,-80.945,141686,3262,67491.0
47,South Dakota,US,2020-09-23,44.2998,-99.4388,19634,202,16324.0
48,Tennessee,US,2020-09-23,35.7478,-86.6923,186798,2277,169649.0
49,Texas,US,2020-09-23,31.0545,-97.5635,747945,15644,618054.0
50,Utah,US,2020-09-23,40.15,-111.8624,65921,444,52357.0
51,Vermont,US,2020-09-23,44.0459,-72.7107,1722,58,1565.0
52,Virgin Islands,US,2020-09-23,18.3358,-64.8963,1290,19,1198.0
53,Virginia,US,2020-09-23,37.7693,-78.17,142590,3089,17038.0
54,Washington,US,2020-09-23,47.4009,-121.4905,85397,2057,
55,West Virginia,US,2020-09-23,38.4912,-80.9545,14515,322,10721.0
56,Wisconsin,US,2020-09-23,44.2685,-89.6165,105932,1259,89393.0
57,Wyoming,US,2020-09-23,42.756,-107.3025,5169,50,4277.0
0,Alabama,US,2020-08-20,32.3182,-86.9023,112737,1974,44684.0
1,Alaska,US,2020-08-20,61.3707,-152.4044,4570,29,1513.0
2,American Samoa,US,2020-08-20,-14.271,-170.132,0,0,
3,Arizona,US,2020-08-20,33.7298,-111.4312,196280,4684,28471.0
4,Arkansas,US,2020-08-20,34.9697,-92.3731,54765,641,48458.0
5,California,US,2020-08-20,36.1162,-119.6816,655845,11810,
6,Colorado,US,2020-08-20,39.0598,-105.3111,54230,1903,5759.0
7,Connecticut,US,2020-08-20,41.5978,-72.7554,51432,4458,8893.0
8,Delaware,US,2020-08-20,39.3185,-75.5071,16718,611,8809.0
9,Diamond Princess,US,2020-08-20,,,49,0,
10,District of Columbia,US,2020-08-20,38.8974,-77.0268,13409,601,10720.0
11,Florida,US,2020-08-20,27.7663,-81.6868,588602,10049,
12,Georgia,US,2020-08-20,33.0406,-83.6431,246741,4904,
13,Grand Princess,US,2020-08-20,,,103,3,
14,Guam,US,2020-08-20,13.4443,144.7937,704,6,381.0
15,Hawaii,US,2020-08-20,21.0943,-157.4983,5844,45,2031.0
16,Idaho,US,2020-08-20,44.2405,-114.4788,29110,296,11733.0
17,Illinois,US,2020-08-20,40.3495,-88.9861,215052,8044,
18,Indiana,US,2020-08-20,39.8494,-86.2583,83277,3141,63262.0
19,Iowa,US,2020-08-20,42.0115,-93.2105,54533,1016,42372.0
20,Kansas,US,2020-08-20,38.5266,-96.7265,35890,419,1472.0
21,Kentucky,US,2020-08-20,37.6681,-84.6701,41626,856,9388.0
22,Louisiana,US,2020-08-20,31.1695,-91.8678,140821,4637,118120.0
23,Maine,US,2020-08-20,44.6939,-69.3819,4253,128,3679.0
24,Maryland,US,2020-08-20,39.0639,-76.8021,102229,3669,6040.0
25,Massachusetts,US,2020-08-20,42.2302,-71.5301,124728,8888,102205.0
26,Michigan,US,2020-08-20,43.3266,-84.5361,104618,6634,67778.0
27,Minnesota,US,2020-08-20,45.6945,-93.9002,67308,1791,60605.0
28,Mississippi,US,2020-08-20,32.7416,-89.6787,75449,2190,56577.0
29,Missouri,US,2020-08-20,38.4561,-92.2884,73597,1463,
30,Montana,US,2020-08-20,46.9219,-110.4544,6072,89,4434.0
31,Nebraska,US,2020-08-20,41.1254,-98.2681,31348,373,22941.0
32,Nevada,US,2020-08-20,38.3135,-117.0554,63584,1172,1567.0
33,New Hampshire,US,2020-08-20,43.4525,-71.5639,7050,428,6367.0
34,New Jersey,US,2020-08-20,40.2989,-74.521,191624,15932,33490.0
35,New Mexico,US,2020-08-20,34.8405,-106.2485,23951,734,11145.0
36,New York,US,2020-08-20,42.1657,-74.9481,427803,32861,74406.0
37,North Carolina,US,2020-08-20,35.6301,-79.8064,149904,2465,127749.0
38,North Dakota,US,2020-08-20,47.5289,-99.784,9242,130,7718.0
39,Northern Mariana Islands,US,2020-08-20,15.0979,145.6739,54,2,29.0
40,Ohio,US,2020-08-20,40.3888,-82.7649,112003,3612,91656.0
41,Oklahoma,US,2020-08-20,35.5653,-96.9289,50669,709,42695.0
42,Oregon,US,2020-08-20,44.572,-122.0709,24165,412,4566.0
43,Pennsylvania,US,2020-08-20,40.5908,-77.2098,131692,7520,101552.0
44,Puerto Rico,US,2020-08-20,18.2208,-66.5901,28143,367,
45,Rhode Island,US,2020-08-20,41.6809,-71.5118,20871,1062,2021.0
46,South Carolina,US,2020-08-20,33.8569,-80.945,109320,2401,45205.0
47,South Dakota,US,2020-08-20,44.2998,-99.4388,10691,157,9265.0
48,Tennessee,US,2020-08-20,35.7478,-86.6923,139175,1488,100967.0
49,Texas,US,2020-08-20,31.0545,-97.5635,584628,11536,431960.0
50,Utah,US,2020-08-20,40.15,-111.8624,47982,381,39364.0
51,Vermont,US,2020-08-20,44.0459,-72.7107,1537,58,1356.0
52,Virgin Islands,US,2020-08-20,18.3358,-64.8963,869,10,623.0
53,Virginia,US,2020-08-20,37.7693,-78.17,109879,2427,14091.0
54,Washington,US,2020-08-20,47.4009,-121.4905,70180,1836,
55,West Virginia,US,2020-08-20,38.4912,-80.9545,8987,167,7010.0
56,Wisconsin,US,2020-08-20,44.2685,-89.6165,68233,1067,59076.0
57,Wyoming,US,2020-08-20,42.756,-107.3025,3457,34,2832.0
0,Alabama,US,2020-08-21,32.3182,-86.9023,114212,1996,44684.0
1,Alaska,US,2020-08-21,61.3707,-152.4044,4634,30,1601.0
2,American Samoa,US,2020-08-21,-14.271,-170.132,0,0,
3,Arizona,US,2020-08-21,33.7298,-111.4312,196899,4688,28731.0
4,Arkansas,US,2020-08-21,34.9697,-92.3731,55652,663,49135.0
5,California,US,2020-08-21,36.1162,-119.6816,662393,11946,
6,Colorado,US,2020-08-21,39.0598,-105.3111,54230,1910,5759.0
7,Connecticut,US,2020-08-21,41.5978,-72.7554,51519,4460,8893.0
8,Delaware,US,2020-08-21,39.3185,-75.5071,16770,612,8839.0
9,Diamond Princess,US,2020-08-21,,,49,0,
10,District of Columbia,US,2020-08-21,38.8974,-77.0268,13469,602,10772.0
11,Florida,US,2020-08-21,27.7663,-81.6868,593286,10168,
12,Georgia,US,2020-08-21,33.0406,-83.6431,249630,4998,
13,Grand Princess,US,2020-08-21,,,103,3,
14,Guam,US,2020-08-21,13.4443,144.7937,767,6,394.0
15,Hawaii,US,2020-08-21,21.0943,-157.4983,6072,46,2031.0
16,Idaho,US,2020-08-21,44.2405,-114.4788,29364,305,12007.0
17,Illinois,US,2020-08-21,40.3495,-88.9861,217345,8066,
18,Indiana,US,2020-08-21,39.8494,-86.2583,84317,3149,64131.0
19,Iowa,US,2020-08-21,42.0115,-93.2105,55331,1029,42912.0
20,Kansas,US,2020-08-21,38.5266,-96.7265,36884,426,1520.0
21,Kentucky,US,2020-08-21,37.6681,-84.6701,42265,864,9448.0
22,Louisiana,US,2020-08-21,31.1695,-91.8678,141720,4687,118120.0
23,Maine,US,2020-08-21,44.6939,-69.3819,4286,129,3698.0
24,Maryland,US,2020-08-21,39.0639,-76.8021,102899,3674,6047.0
25,Massachusetts,US,2020-08-21,42.2302,-71.5301,125216,8901,102205.0
26,Michigan,US,2020-08-21,43.3266,-84.5361,104618,6634,67778.0
27,Minnesota,US,2020-08-21,45.6945,-93.9002,68133,1799,60920.0
28,Mississippi,US,2020-08-21,32.7416,-89.6787,76323,2214,56577.0
29,Missouri,US,2020-08-21,38.4561,-92.2884,74896,1466,
30,Montana,US,2020-08-21,46.9219,-110.4544,6216,89,4798.0
31,Nebraska,US,2020-08-21,41.1254,-98.2681,31626,376,23292.0
32,Nevada,US,2020-08-21,38.3135,-117.0554,64433,1185,1599.0
33,New Hampshire,US,2020-08-21,43.4525,-71.5639,7071,428,6367.0
34,New Jersey,US,2020-08-21,40.2989,-74.521,191955,15941,33533.0
35,New Mexico,US,2020-08-21,34.8405,-106.2485,24095,739,11145.0
36,New York,US,2020-08-21,42.1657,-74.9481,428512,32864,74485.0
37,North Carolina,US,2020-08-21,35.6301,-79.8064,151910,2494,127749.0
38,North Dakota,US,2020-08-21,47.5289,-99.784,9474,132,7841.0
39,Northern Mariana Islands,US,2020-08-21,15.0979,145.6739,54,2,29.0
40,Ohio,US,2020-08-21,40.3888,-82.7649,113046,3642,92736.0
41,Oklahoma,US,2020-08-21,35.5653,-96.9289,51746,715,43417.0
42,Oregon,US,2020-08-21,44.572,-122.0709,24421,414,4566.0
43,Pennsylvania,US,2020-08-21,40.5908,-77.2098,132417,7537,102106.0
44,Puerto Rico,US,2020-08-21,18.2208,-66.5901,28846,374,
45,Rhode Island,US,2020-08-21,41.6809,-71.5118,21022,1064,2031.0
46,South Carolina,US,2020-08-21,33.8569,-80.945,110378,2459,46118.0
47,South Dakota,US,2020-08-21,44.2998,-99.4388,10884,159,9349.0
48,Tennessee,US,2020-08-21,35.7478,-86.6923,140844,1549,102686.0
49,Texas,US,2020-08-21,31.0545,-97.5635,590409,11769,438825.0
50,Utah,US,2020-08-21,40.15,-111.8624,48445,383,39867.0
51,Vermont,US,2020-08-21,44.0459,-72.7107,1541,58,1358.0
52,Virgin Islands,US,2020-08-21,18.3358,-64.8963,932,10,649.0
53,Virginia,US,2020-08-21,37.7693,-78.17,110857,2436,14249.0
54,Washington,US,2020-08-21,47.4009,-121.4905,71007,1840,
55,West Virginia,US,2020-08-21,38.4912,-80.9545,9077,171,7140.0
56,Wisconsin,US,2020-08-21,44.2685,-89.6165,69059,1068,60055.0
57,Wyoming,US,2020-08-21,42.756,-107.3025,3524,37,2864.0
0,Alabama,US,2020-11-03,32.3182,-86.9023,197504,2987,81005.0
1,Alaska,US,2020-11-03,61.3707,-152.4044,17455,86,7113.0
2,American Samoa,US,2020-11-03,-14.271,-170.132,0,0,
3,Arizona,US,2020-11-03,33.7298,-111.4312,249818,6020,41776.0
4,Arkansas,US,2020-11-03,34.9697,-92.3731,114519,2003,102666.0
5,California,US,2020-11-03,36.1162,-119.6816,950944,17752,
6,Colorado,US,2020-11-03,39.0598,-105.3111,114709,2311,8106.0
7,Connecticut,US,2020-11-03,41.5978,-72.7554,74843,4635,9800.0
8,Delaware,US,2020-11-03,39.3185,-75.5071,25426,744,13497.0
9,Diamond Princess,US,2020-11-03,,,49,0,
10,District of Columbia,US,2020-11-03,38.8974,-77.0268,17524,647,13517.0
11,Florida,US,2020-11-03,27.7663,-81.6868,816700,16890,
12,Georgia,US,2020-11-03,33.0406,-83.6431,394526,8479,
13,Grand Princess,US,2020-11-03,,,103,3,
14,Guam,US,2020-11-03,13.4443,144.7937,4812,80,3221.0
15,Hawaii,US,2020-11-03,21.0943,-157.4983,15318,219,11868.0
16,Idaho,US,2020-11-03,44.2405,-114.4788,67024,647,30525.0
17,Illinois,US,2020-11-03,40.3495,-88.9861,436265,10161,
18,Indiana,US,2020-11-03,39.8494,-86.2583,188066,4630,125661.0
19,Iowa,US,2020-11-03,42.0115,-93.2105,134326,1780,95500.0
20,Kansas,US,2020-11-03,38.5266,-96.7265,93286,1057,2682.0
21,Kentucky,US,2020-11-03,37.6681,-84.6701,111379,1503,19043.0
22,Louisiana,US,2020-11-03,31.1695,-91.8678,184769,5951,168634.0
23,Maine,US,2020-11-03,44.6939,-69.3819,6925,148,5632.0
24,Maryland,US,2020-11-03,39.0639,-76.8021,147766,4162,8223.0
25,Massachusetts,US,2020-11-03,42.2302,-71.5301,161585,10035,127054.0
26,Michigan,US,2020-11-03,43.3266,-84.5361,207763,7761,121093.0
27,Minnesota,US,2020-11-03,45.6945,-93.9002,157096,2553,134227.0
28,Mississippi,US,2020-11-03,32.7416,-89.6787,121509,3384,105839.0
29,Missouri,US,2020-11-03,38.4561,-92.2884,201296,3095,
30,Montana,US,2020-11-03,46.9219,-110.4544,35159,399,21990.0
31,Nebraska,US,2020-11-03,41.1254,-98.2681,74060,660,45108.0
32,Nevada,US,2020-11-03,38.3135,-117.0554,103025,1807,2462.0
33,New Hampshire,US,2020-11-03,43.4525,-71.5639,11416,483,9515.0
34,New Jersey,US,2020-11-03,40.2989,-74.521,256657,16371,37394.0
35,New Mexico,US,2020-11-03,34.8405,-106.2485,49240,1045,21758.0
36,New York,US,2020-11-03,42.1657,-74.9481,517822,33773,79990.0
37,North Carolina,US,2020-11-03,35.6301,-79.8064,280377,4457,246318.0
38,North Dakota,US,2020-11-03,47.5289,-99.784,47187,555,38236.0
39,Northern Mariana Islands,US,2020-11-03,15.0979,145.6739,96,2,29.0
40,Ohio,US,2020-11-03,40.3888,-82.7649,226138,5434,174130.0
41,Oklahoma,US,2020-11-03,35.5653,-96.9289,126526,1375,109234.0
42,Oregon,US,2020-11-03,44.572,-122.0709,46460,701,5870.0
43,Pennsylvania,US,2020-11-03,40.5908,-77.2098,220074,8842,161153.0
44,Puerto Rico,US,2020-11-03,18.2208,-66.5901,68943,842,29763.0
45,Rhode Island,US,2020-11-03,41.6809,-71.5118,34543,1227,2825.0
46,South Carolina,US,2020-11-03,33.8569,-80.945,179952,3968,92763.0
47,South Dakota,US,2020-11-03,44.2998,-99.4388,48854,446,35041.0
48,Tennessee,US,2020-11-03,35.7478,-86.6923,266357,3454,237736.0
49,Texas,US,2020-11-03,31.0545,-97.5635,992250,18987,792286.0
50,Utah,US,2020-11-03,40.15,-111.8624,119375,620,87211.0
51,Vermont,US,2020-11-03,44.0459,-72.7107,2237,58,1833.0
52,Virgin Islands,US,2020-11-03,18.3358,-64.8963,1385,22,1327.0
53,Virginia,US,2020-11-03,37.7693,-78.17,184679,3666,20306.0
54,Washington,US,2020-11-03,47.4009,-121.4905,114127,2368,
55,West Virginia,US,2020-11-03,38.4912,-80.9545,25596,471,19617.0
56,Wisconsin,US,2020-11-03,44.2685,-89.6165,251031,2102,185241.0
57,Wyoming,US,2020-11-03,42.756,-107.3025,14621,93,9312.0
0,Alabama,US,2020-11-02,32.3182,-86.9023,195692,2973,81005.0
1,Alaska,US,2020-11-02,61.3707,-152.4044,17063,86,7110.0
2,American Samoa,US,2020-11-02,-14.271,-170.132,0,0,
3,Arizona,US,2020-11-02,33.7298,-111.4312,248139,5982,41589.0
4,Arkansas,US,2020-11-02,34.9697,-92.3731,113641,1985,101507.0
5,California,US,2020-11-02,36.1162,-119.6816,945821,17700,
6,Colorado,US,2020-11-02,39.0598,-105.3111,112147,2292,8038.0
7,Connecticut,US,2020-11-02,41.5978,-72.7554,73858,4627,9800.0
8,Delaware,US,2020-11-02,39.3185,-75.5071,25311,740,13375.0
9,Diamond Princess,US,2020-11-02,,,49,0,
10,District of Columbia,US,2020-11-02,38.8974,-77.0268,17438,647,13443.0
11,Florida,US,2020-11-02,27.7663,-81.6868,812063,16834,
12,Georgia,US,2020-11-02,33.0406,-83.6431,362921,7999,
13,Grand Princess,US,2020-11-02,,,103,3,
14,Guam,US,2020-11-02,13.4443,144.7937,4628,79,2666.0
15,Hawaii,US,2020-11-02,21.0943,-157.4983,15231,219,11824.0
16,Idaho,US,2020-11-02,44.2405,-114.4788,65845,632,30218.0
17,Illinois,US,2020-11-02,40.3495,-88.9861,429749,10093,
18,Indiana,US,2020-11-02,39.8494,-86.2583,185185,4587,123980.0
19,Iowa,US,2020-11-02,42.0115,-93.2105,132516,1756,93943.0
20,Kansas,US,2020-11-02,38.5266,-96.7265,90619,1046,2682.0
21,Kentucky,US,2020-11-02,37.6681,-84.6701,109670,1492,18516.0
22,Louisiana,US,2020-11-02,31.1695,-91.8678,183616,5934,168634.0
23,Maine,US,2020-11-02,44.6939,-69.3819,6798,148,5588.0
24,Maryland,US,2020-11-02,39.0639,-76.8021,146995,4155,8201.0
25,Massachusetts,US,2020-11-02,42.2302,-71.5301,160549,10023,127054.0
26,Michigan,US,2020-11-02,43.3266,-84.5361,204326,7716,121093.0
27,Minnesota,US,2020-11-02,45.6945,-93.9002,153620,2538,132125.0
28,Mississippi,US,2020-11-02,32.7416,-89.6787,120865,3348,105839.0
29,Missouri,US,2020-11-02,38.4561,-92.2884,198802,3061,
30,Montana,US,2020-11-02,46.9219,-110.4544,34252,386,21496.0
31,Nebraska,US,2020-11-02,41.1254,-98.2681,72620,656,44773.0
32,Nevada,US,2020-11-02,38.3135,-117.0554,102114,1784,2442.0
33,New Hampshire,US,2020-11-02,43.4525,-71.5639,11288,483,9430.0
34,New Jersey,US,2020-11-02,40.2989,-74.521,254211,16357,37342.0
35,New Mexico,US,2020-11-02,34.8405,-106.2485,48104,1036,21623.0
36,New York,US,2020-11-02,42.1657,-74.9481,515753,33763,79831.0
37,North Carolina,US,2020-11-02,35.6301,-79.8064,278028,4390,246318.0
38,North Dakota,US,2020-11-02,47.5289,-99.784,46015,540,37035.0
39,Northern Mariana Islands,US,2020-11-02,15.0979,145.6739,96,2,29.0
40,Ohio,US,2020-11-02,40.3888,-82.7649,221909,5381,171657.0
41,Oklahoma,US,2020-11-02,35.5653,-96.9289,125195,1354,107893.0
42,Oregon,US,2020-11-02,44.572,-122.0709,45978,692,5870.0
43,Pennsylvania,US,2020-11-02,40.5908,-77.2098,217243,8812,161116.0
44,Puerto Rico,US,2020-11-02,18.2208,-66.5901,68172,839,29352.0
45,Rhode Island,US,2020-11-02,41.6809,-71.5118,34120,1226,2811.0
46,South Carolina,US,2020-11-02,33.8569,-80.945,178917,3946,91934.0
47,South Dakota,US,2020-11-02,44.2998,-99.4388,47850,438,34087.0
48,Tennessee,US,2020-11-02,35.7478,-86.6923,264587,3379,234460.0
49,Texas,US,2020-11-02,31.0545,-97.5635,982529,18882,787685.0
50,Utah,US,2020-11-02,40.15,-111.8624,117706,614,86269.0
51,Vermont,US,2020-11-02,44.0459,-72.7107,2219,58,1826.0
52,Virgin Islands,US,2020-11-02,18.3358,-64.8963,1376,21,1320.0
53,Virginia,US,2020-11-02,37.7693,-78.17,183418,3658,20124.0
